AccSpeciesName,mean_14,mean_3117,mean_3106,mean_4,mean_3110,mean_26,stddev_14,stddev_3117,stddev_3106,stddev_4,stddev_3110,stddev_26,PlantGrowthForm
Eucalyptus caesia,,,,,,5.58329710144928,,,,,,2.63430761836186,tree
Eucalyptus caesia subsp. magna,,,,,,2.2,,,,,,0,""
Eucalyptus calcicola,,,,,,20.718,,,,,,13.3517469162011,tree
Eucalyptus caleyi,,,,0.93849,,4.6558687546607,,,,0,,1.53880665675879,tree
Eucalyptus caliginosa,,,,,,14.2074074074074,,,,,,4.96112044294256,tree
Eucalyptus calycogona,,,,0.929019,,2.57162657502864,,,,0,,0.00322763476092263,tree
Eucalyptus calycogona subsp. spaffordii,,,,,,0.46,,,,,,0,""
Eucalyptus calycogona subsp. trachybasis,,,,,,0.3,,,,,,0,""
Eucalyptus camaldulensis,26.5,4.45884550085,36.2386666666667,0.725001969542857,2680.343027,1.40746755904953,,0.252925732871479,12.4803961864076,0.126476120826961,,0.910952683185118,tree
Eucalyptus camaldulensis subsp. obtusa,9.8,6.03408542364063,,,,0.17,1.0041580220928,0.505710794702717,,,,0,""
Eucalyptus cambageana,,,,0.976273911,,1.27172027972028,,,,0.0070277314417421,,0.0973236558096017,tree
Eucalyptus cameronii,,,,,,2.95077872744539,,,,,,0.991168607391057,tree
Eucalyptus camfieldii,,,4,,,7.27473684210527,,,,,,2.43710594513486,tree
Eucalyptus campaspe,,,,0.887801,,3.01671696387746,,,,0.0505770382815496,,0.820087225204302,tree
Eucalyptus camphora,,,,,,0.969637812386816,,,,,,0.822897053444527,tree
Eucalyptus camphora subsp. humeana,,,,,,0.34,,,,,,0,""
Eucalyptus canaliculata,,,,,,17.9779532163743,,,,,,6.25193004794579,tree
Eucalyptus canobolensis,,,,,,0.82,,,,,,0,tree
Eucalyptus capillosa,,3.1894,20,0.931998666666667,,0.34,,,,0.0529996000110692,,0,tree
Eucalyptus capitellata,,3.5,15,0.759921466666667,,14.073125,,,,0.0947646766193114,,5.56313546931944,tree
Eucalyptus carnea,,,,0.844460333333333,,3.45384615384615,,,,0.0389616960650671,,2.88494234044501,tree
Eucalyptus carnei,,,,0.957432,,7.14063492063492,,,,0,,0.00125988157669617,tree
Eucalyptus castrensis,,,,,,0.45,,,,,,0,tree
Eucalyptus celastroides,,,,0.970347,,4.90580186097428,,,,0,,0.011512710959478,tree
Eucalyptus celastroides subsp. virella,,,,,,0.22,,,,,,0,""
Eucalyptus cephalocarpa,,,,,,2.85541111111111,,,,,,0.788116666798838,tree
Eucalyptus cerasiformis,,,,,,0.28,,,,,,0,tree
Eucalyptus ceratocorys,,,,0.969486,,2.21,,,,0,,0,tree
Eucalyptus cernua,,,,,,0.39,,,,,,0,tree
Eucalyptus chapmaniana,,,,,,4.31007662835249,,,,,,0.000152054673051212,tree
Eucalyptus chloroclada,,,,,,1.06615384615385,,,,,,0.825010489443806,tree
Eucalyptus cinerea,,,,0.657,,2.27261813537676,,,,0,,0.687427161223697,tree
Eucalyptus cladocalyx,13.65,4.91241505064638,,0.86518,,5.76152024446142,1.65728782689564,0.974513906693299,,0,,1.82974295935298,tree
Eucalyptus clelandii,13.569,,,0.96649,,2.31723362658846,,,,0.0084708831495502,,0.460851028398626,tree
Eucalyptus clivicola,,,,,,0.6,,,,,,0,tree
Eucalyptus cloeziana,15.3,,,0.844943422333333,,1.63555555555556,,,,0.0197218897007745,,0.831491297475673,tree
Eucalyptus cneorifolia,,,,,,2.63400081400081,,,,,,0.771001708570086,tree
Eucalyptus coccifera,,,,,,4.78574780058651,,,,,,1.13300555987756,tree
Eucalyptus comitae-vallis,,,,,,2.8515873015873,,,,,,0.00314970394174472,tree
Eucalyptus concinna,,,,0.916965,,3.66666666666667,,,,0,,1,tree
Eucalyptus conferruminata,9.43662162162162,3.90639022546757,,,,3.19666666666667,1.14686383210437,0.847664406101126,,,,1.355,tree
Eucalyptus confluens,,,,,,2.94723529411765,,,,,,0.00446310002379112,tree
Eucalyptus conglobata,,,,,,5.10163929146538,,,,,,1.60745943374981,tree
Eucalyptus conglomerata,,,,,,0.470003951677758,,,,,,0.0450059278093936,tree
Eucalyptus conica,,,,0.925575,,1.78390284757119,,,,0,,0.545854772712585,tree
Eucalyptus conjuncta,,,,,,1.37,,,,,,0,tree
Eucalyptus consideniana,7.9,,,0.7617755335,,8.7010582010582,,,,0.00253441352922059,,2.40158769500306,tree
Eucalyptus conspicua,,,,,,0.47,,,,,,0,tree
Eucalyptus coolabah,11.6,5,,0.958636666666667,,0.5,,,,0.0554895233955624,,0,tree
Eucalyptus cooperiana,,,,,,1.87480774330416,,,,,,0.382216413878313,tree
Eucalyptus copulans,,,,,,0.17,,,,,,0,tree
Eucalyptus cordata,,,,,,10.9745376344086,,,,,,0.194605858048108,tree
Eucalyptus cornuta,,,,0.906299667,,6.58959550561798,,,,0,,1.75218129882725,tree
Eucalyptus coronata,,,,,,20.4018140589569,,,,,,0.00359966164769796,tree
Eucalyptus corrugata,,,,0.986706,,4.70814814814815,,,,0,,1.45234973511425,tree
Eucalyptus cosmophylla,,,,,,7.40025164314569,,,,,,3.79934720196646,tree
Eucalyptus creba,,,15.9666666666667,,,,,,5.92909079430049,,,,""
Eucalyptus crebra,13.16667,,25,0.9385594,,1.09676133935387,,,,0.0114585434006247,,0.557011372484097,tree
Eucalyptus crenulata,,,,,,0.646812734082397,,,,,,0.0862976985341979,tree
Eucalyptus creta,,,,,,0.93,,,,,,0,tree
Eucalyptus cretata,,,,,,0.79,,,,,,0,tree
Eucalyptus croajingolensis,,,,,,0.36,,,,,,0,tree
Eucalyptus crucis,,,,,,19.2576326530612,,,,,,0.906709663458513,tree
Eucalyptus crucis subsp. praecipua,,,,,,1.14,,,,,,0,""
Eucalyptus cullenii,,,,0.977235,,4.24380587484036,,,,0,,1.11579174976462,tree
Eucalyptus cunninghamii,,,,,,6.16450793650794,,,,,,4.25493599248961,tree
Eucalyptus cupularis,,,,,,20.4018140589569,,,,,,0.00359966164769796,tree
Eucalyptus curtisii,,,,,,1.29714285714286,,,,,,0.700714558759231,tree
Eucalyptus cyanophylla,,,,,,5.55433691756273,,,,,,1.88150582800855,tree
Eucalyptus cylindriflora,,,13,,,1.54178491744757,,,,,,0.347685107760987,tree
Eucalyptus cylindrocarpa,,,,0.953988,,2.29220512820513,,,,0,,0.588307752655293,tree
Eucalyptus cypellocarpa,8.7,,46.3,0.65208,,6.75443971631206,,,,0.0601368040387914,,0.266250222250177,tree
Eucalyptus dalrympleana,,,,0.5897215665,,8.42297541789577,,,,0.0390695623386377,,7.78255847620438,tree
Eucalyptus dalrympleana subsp. heptantha,,,,,,3.3,,,,,,0,""
Eucalyptus dawsonii,,,,,,0.911125961927907,,,,,,0.226693661635031,tree
Eucalyptus dealbata,,6.1441175264,13,0.834446,,3.01029780104265,,,4.24264068711929,0.0256909322784,,1.26688527006167,tree
Eucalyptus deanei,,,,0.635985,,1.36845117845118,,,,0.0311595940281641,,0.0928600312817738,tree
Eucalyptus decipiens,,,,,,5.59079728583545,,,,,,1.53119627902973,tree
Eucalyptus decorticans,,,,0.976240266666667,,3.79172323339082,,,,0.0430532552024892,,1.69288145013839,tree
Eucalyptus deflexa,,,,,,1.44,,,,,,0,tree
Eucalyptus deglupta,19.525,,,0.524025714285714,,0.232393521762828,,,,0.0970096314560472,,0.00207285065111996,tree
Eucalyptus delegatensis,20.1668851068033,4.866,18.6934782608696,0.5551133332,,9.88,4.78701557107531,0.315245935739067,13.2854697144511,0.00830006876505653,,1.80276771342606,tree
Eucalyptus delegatensis subsp. tasmaniensis,,,,,,0.93,,,,,,0,""
Eucalyptus dendromorpha,,,,,,9.31017653167186,,,,,,0.0201934290096804,tree
Eucalyptus depauperata,,,,,,0.41,,,,,,0,tree
Eucalyptus desmondensis,,,,,,4.72477954144621,,,,,,2.40717004527851,tree
Eucalyptus dielsii,,,,,,1.99770862148456,,,,,,0.0565791248602927,tree
Eucalyptus diminuta,,,,,,0.4,,,,,,0,tree
Eucalyptus diptera,,,,0.874776,,7.04050078247261,,,,0,,0.000993709412606183,tree
Eucalyptus discreta,,,,,,2.37446102819237,,,,,,0.456693891774771,tree
Eucalyptus diversicolor,12.05,,80,0.747123703090909,,3.64888888888889,1.62634559672906,,,0.0276047567609499,,2.67702000573606,tree
Eucalyptus diversifolia,6.53,3.21290322580323,,,,20.3212857142857,0.402492235949962,0.0148993617818128,,,,6.5231266396156,tree
Eucalyptus dives,10.82,5.44959128067698,,0.650433666666667,,10.5071025641026,0.878635305459552,3.25624615191345e-11,,0.031332368835557,,2.10572645253525,tree
Eucalyptus dolichocera,,,,,,0.89,,,,,,0,tree
Eucalyptus dolichorhyncha,,,,,,2.28,,,,,,0,tree
Eucalyptus doratoxylon,,,,,,5.46099574984821,,,,,,0.00197587984979318,tree
Eucalyptus drepanophylla,,,,,,2.21401230618365,,,,,,1.46058741246346,tree
Eucalyptus drummondii,7.1,,,,,33.3074074074074,0,,,,,0.0146986183947899,tree
Eucalyptus dumosa,11.9671536538493,3.03261741429393,7.44444444444445,1.15,,1.8573024866226,6.27622587510686,0.251043941949698,2.87711275027201,,,0.730954196584759,tree
Eucalyptus dundasii,,,,0.945378,,2.41488395061728,,,,0,,0.485480842395187,tree
Eucalyptus dunnii,,,,0.6641036665,,3.938,,,,0.0285168695884435,,0.19606121493044,tree
Eucalyptus dura,,,,,,0.37,,,,,,0,tree
Eucalyptus dwyeri,,3.7951965066,8,,,1.90386473429952,,,,,,0.605817904087734,tree
Eucalyptus ebbanoensis,,,,0.809442,,10.7505973715651,,,,0.103278725553717,,0.00118537245118882,tree
Eucalyptus ebbanoensis subsp. photina,,,,,,1.92,,,,,,0,""
Eucalyptus elata,13,,36.6,0.655410422333333,,4.51944545218969,2.51594912508183,,,0.0291718956423184,,0.946272728195603,tree
Eucalyptus elliptica,,,,,,0.52,,,,,,0,tree
Eucalyptus engelmannii (D.C.Eaton) Greene,,,,,,3.14,,,,,,0,""
Eucalyptus erectifolia,,,,,,2.09,,,,,,0,tree
Eucalyptus eremicola,,,,0.879942,,,,,,0,,,tree
Eucalyptus eremicola subsp. peeneri,,,,,,0.59,,,,,,0,""
Eucalyptus eremophila,,,,0.918687,,1.93047798742138,,,,0,,1.15794174482379,tree
Eucalyptus erythrocorys,,,,0.704,,17.44,,,,0,,4.66647618658876,tree
Eucalyptus erythronema,,,,0.891996,,3.74573107005377,,,,0,,1.63861204368075,tree
Eucalyptus erythronema var. marginata,,,,,,3.08885714285714,,,,,,1.55796955774403,""
Eucalyptus eudesmioides,,,,0.608,,12.8330884353741,,,,0,,9.59511138130385,tree
Eucalyptus eugenioides,6,,16.0998181818182,0.785316752428571,,6.73420479302832,,,5.59270778457416,0.0762808929584213,,2.30130746798386,tree
Eucalyptus ewartiana,,,,0.902328,,14.9056384742952,,,,0,,0.0111885005691967,tree
Eucalyptus exilis,,,,,,23.8021164021164,,,,,,0.00419960525565337,tree
Eucalyptus exserta,,,25,0.86961,,3.07832713754647,,,,0,,0.47749557834096,tree
Eucalyptus extensa,,,,,,3.41,,,,,,0,tree
Eucalyptus extrica,,,,,,3.18,,,,,,0,tree
Eucalyptus falcata,,,,,,2.60358974358974,,,,,,0.920481045448296,tree
Eucalyptus falciformis,,4.4789965986,,,,0.53,,,,,,0,""
Eucalyptus famelica,,,,,,0.57,,,,,,0,tree
Eucalyptus fasciculosa,,,,,,2.31359477124183,,,,,,0.470392279462834,tree
Eucalyptus fastigata,19.7333333333333,,45.6,0.59453276675,,9.38044802867383,2.75378527364305,,,0.0161658940122829,,2.22998457447941,tree
Eucalyptus fergusonii,,,,,,0.67,,,,,,0,tree
Eucalyptus fibrosa,9.91407406666667,4.8103058170683,,0.96432,,4.62018251876948,0.0122390382634147,0.146198765238863,,0,,0.713139264558956,tree
Eucalyptus fibrosa subsp. nubila,,,,,,1.82653846153846,,,,,,1.44210116470058,""
Eucalyptus flavida,,,,0.911799,,,,,,0,,,tree
Eucalyptus flindersii,,,,,,0.898771241830064,,,,,,0.208156907073298,tree
Eucalyptus flocktoniae,,,,0.924714,,5.46366666666667,,,,0,,2.27925559106098,tree
Eucalyptus foecunda,9.9,3.12089821441472,3,,,1.10607168458781,0,0.293355855919353,,,,0.702658505875651,tree
Eucalyptus foliosa,6,,,,,0.5,,,,,,0,tree
Eucalyptus formanii,,,,0.960015,,,,,,0,,,tree
Eucalyptus forrestiana,,,,,,23.2512919896641,,,,,,0.00256371251073345,tree
Eucalyptus fraseri,,,,,,2.77710052910053,,,,,,1.44294265013672,tree
Eucalyptus fraxinoides,15.65,,35,0.498947,,9.12489256198347,2.61629509039023,,,0,,0.681798959909361,tree
Eucalyptus froggattii,,,,,,2.16833333333333,,,,,,0.7175,tree
Eucalyptus fulgens,,,,,,0.49,,,,,,0,tree
Eucalyptus gamophylla,12.34,,,0.656,,6.49634426229508,,,,0,,1.27160846408738,tree
Eucalyptus gardneri,,,,,,7.09048857368006,,,,,,0.000969483340932143,tree
Eucalyptus georgei,,,,,,0.76,,,,,,0,tree
Eucalyptus gillenii,,,,,,0.820220464135022,,,,,,0.327506048196546,tree
Eucalyptus gillii,,,,,,11.9346385542169,,,,,,2.64256239073662,tree
